Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/30/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
5/31/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/1/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/2/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/3/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/4/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/5/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/6/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/7/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/8/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/9/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/10/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/11/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,16,67,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/12/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/13/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/14/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/15/2020,AQS,371830014,2,0.1,ppm,1,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/16/2020,AQS,371830014,2,0.1,ppm,1,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/17/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/18/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/19/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/20/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/21/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/22/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/23/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/24/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/25/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/26/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/27/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/28/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/29/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
6/30/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/1/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/2/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/3/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/4/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/5/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/6/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/7/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/8/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/9/2020,AQS,371830014,2,0.1,ppm,1,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/10/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/11/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/12/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/13/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/14/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/15/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,18,75,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/16/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/17/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/18/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/19/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/20/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/21/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/22/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/23/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/24/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/25/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/26/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/27/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/28/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/29/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/30/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/31/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,14,58,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/4/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,9,38,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/5/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/6/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/7/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/8/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/9/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/10/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/11/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/12/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/13/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/14/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/15/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/16/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/17/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/18/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/19/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/20/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/21/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/22/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/23/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/24/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/25/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/26/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/27/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,15,63,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/28/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,5,21,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/29/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/30/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/31/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/1/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/2/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/3/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/4/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/5/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/6/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/7/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/8/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/9/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/10/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/11/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/12/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/13/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/14/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/15/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/16/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/17/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/18/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/19/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/20/2020,AQS,371830014,2,0.1,ppm,1,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/21/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/22/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/23/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/24/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/25/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/26/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/27/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/28/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/29/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/30/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/1/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/2/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/3/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/4/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/5/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/6/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,18,75,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/7/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/8/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/9/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/10/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,5,21,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/12/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,4,17,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/13/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/14/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/15/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/16/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/17/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/18/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/19/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/20/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/21/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/22/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/23/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/24/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/25/2020,AQS,371830014,2,0.6,ppm,7,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/26/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/27/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/28/2020,AQS,371830014,2,0.5,ppm,6,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/29/2020,AQS,371830014,2,0.4,ppm,5,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/30/2020,AQS,371830014,2,0.2,ppm,2,Millbrook School,15,63,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/31/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/1/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/2/2020,AQS,371830014,2,0.3,ppm,3,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/3/2020,AQS,371830014,2,0.7,ppm,8,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/4/2020,AQS,371830014,2,0.8,ppm,9,Millbrook School,18,75,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/5/2020,AQS,371830014,2,0.8,ppm,9,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/6/2020,AQS,371830014,2,0.6,ppm,7,Millbrook School,24,100,42101,Carbon monoxide,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
