PM10 AQI,DMean PM10,PM-WEIGHT,Year,Month,Day,Site Name,Lat,Lng,Date
37,40,1,2018,4,14,Long Beach (Hudson),33.8025,-118.22,4/14/2018
30,32,1,2018,4,20,Long Beach (Hudson),33.8025,-118.22,4/20/2018
29,31,1,2018,4,26,Long Beach (Hudson),33.8025,-118.22,4/26/2018
23,25,1,2018,5,2,Long Beach (Hudson),33.8025,-118.22,5/2/2018
23,25,1,2018,5,8,Long Beach (Hudson),33.8025,-118.22,5/8/2018
23,25,1,2018,5,14,Long Beach (Hudson),33.8025,-118.22,5/14/2018
19,21,1,2018,5,20,Long Beach (Hudson),33.8025,-118.22,5/20/2018
14,15,1,2018,5,26,Long Beach (Hudson),33.8025,-118.22,5/26/2018
25,27,1,2018,6,7,Long Beach (Hudson),33.8025,-118.22,6/7/2018
31,34,1,2018,6,13,Long Beach (Hudson),33.8025,-118.22,6/13/2018
22,24,1,2018,6,25,Long Beach (Hudson),33.8025,-118.22,6/25/2018
10,11,1,2018,7,1,Long Beach (Hudson),33.8025,-118.22,7/1/2018
34,37,1,2018,7,7,Long Beach (Hudson),33.8025,-118.22,7/7/2018
31,34,1,2018,7,13,Long Beach (Hudson),33.8025,-118.22,7/13/2018
41,44,1,2018,7,25,Long Beach (Hudson),33.8025,-118.22,7/25/2018
43,46,1,2018,7,31,Long Beach (Hudson),33.8025,-118.22,7/31/2018
44,47,1,2018,8,6,Long Beach (Hudson),33.8025,-118.22,8/6/2018
19,20,1,2018,8,12,Long Beach (Hudson),33.8025,-118.22,8/12/2018
26,28,1,2018,8,18,Long Beach (Hudson),33.8025,-118.22,8/18/2018
37,40,1,2018,8,24,Long Beach (Hudson),33.8025,-118.22,8/24/2018
37,40,1,2018,8,30,Long Beach (Hudson),33.8025,-118.22,8/30/2018
24,26,1,2018,9,11,Long Beach (Hudson),33.8025,-118.22,9/11/2018
41,44,1,2018,9,17,Long Beach (Hudson),33.8025,-118.22,9/17/2018
21,23,1,2018,9,23,Long Beach (Hudson),33.8025,-118.22,9/23/2018
16,17,1,2018,9,29,Long Beach (Hudson),33.8025,-118.22,9/29/2018
18,19,1,2018,10,5,Long Beach (Hudson),33.8025,-118.22,10/5/2018
28,30,1,2018,10,11,Long Beach (Hudson),33.8025,-118.22,10/11/2018
38,41,1,2018,10,17,Long Beach (Hudson),33.8025,-118.22,10/17/2018
41,44,1,2018,10,23,Long Beach (Hudson),33.8025,-118.22,10/23/2018
29,31,1,2018,10,29,Long Beach (Hudson),33.8025,-118.22,10/29/2018
19,21,1,2018,11,4,Long Beach (Hudson),33.8025,-118.22,11/4/2018
52,58,1,2018,11,10,Long Beach (Hudson),33.8025,-118.22,11/10/2018
41,44,1,2018,11,16,Long Beach (Hudson),33.8025,-118.22,11/16/2018
11,12,1,2018,11,22,Long Beach (Hudson),33.8025,-118.22,11/22/2018
21,23,1,2018,11,28,Long Beach (Hudson),33.8025,-118.22,11/28/2018
41,44,1,2018,12,10,Long Beach (Hudson),33.8025,-118.22,12/10/2018
29,31,1,2018,12,16,Long Beach (Hudson),33.8025,-118.22,12/16/2018
31,33,1,2018,12,22,Long Beach (Hudson),33.8025,-118.22,12/22/2018
35,38,1,2018,12,28,Long Beach (Hudson),33.8025,-118.22,12/28/2018
11,12,1,2018,2,13,LAX Hastings,33.95507,-118.43049,2/13/2018
20,22,1,2018,2,19,LAX Hastings,33.95507,-118.43049,2/19/2018
18,19,1,2018,2,25,LAX Hastings,33.95507,-118.43049,2/25/2018
21,23,1,2018,3,7,LAX Hastings,33.95507,-118.43049,3/7/2018
16,17,1,2018,3,9,LAX Hastings,33.95507,-118.43049,3/9/2018
11,12,1,2018,3,15,LAX Hastings,33.95507,-118.43049,3/15/2018
14,15,1,2018,3,21,LAX Hastings,33.95507,-118.43049,3/21/2018
16,17,1,2018,3,27,LAX Hastings,33.95507,-118.43049,3/27/2018
19,21,1,2018,5,8,LAX Hastings,33.95507,-118.43049,5/8/2018
17,18,1,2018,5,14,LAX Hastings,33.95507,-118.43049,5/14/2018
19,21,1,2018,5,20,LAX Hastings,33.95507,-118.43049,5/20/2018
13,14,1,2018,5,26,LAX Hastings,33.95507,-118.43049,5/26/2018
20,22,1,2018,6,1,LAX Hastings,33.95507,-118.43049,6/1/2018
19,20,1,2018,6,7,LAX Hastings,33.95507,-118.43049,6/7/2018
17,18,1,2018,6,13,LAX Hastings,33.95507,-118.43049,6/13/2018
17,18,1,2018,6,19,LAX Hastings,33.95507,-118.43049,6/19/2018
14,15,1,2018,6,25,LAX Hastings,33.95507,-118.43049,6/25/2018
8,9,1,2018,7,1,LAX Hastings,33.95507,-118.43049,7/1/2018
32,35,1,2018,7,7,LAX Hastings,33.95507,-118.43049,7/7/2018
29,31,1,2018,7,13,LAX Hastings,33.95507,-118.43049,7/13/2018
9,10,1,2018,7,19,LAX Hastings,33.95507,-118.43049,7/19/2018
26,28,1,2018,7,25,LAX Hastings,33.95507,-118.43049,7/25/2018
9,10,1,2018,7,31,LAX Hastings,33.95507,-118.43049,7/31/2018
24,26,1,2018,8,6,LAX Hastings,33.95507,-118.43049,8/6/2018
14,15,1,2018,8,12,LAX Hastings,33.95507,-118.43049,8/12/2018
21,23,1,2018,8,18,LAX Hastings,33.95507,-118.43049,8/18/2018
40,43,1,2018,8,24,LAX Hastings,33.95507,-118.43049,8/24/2018
22,24,1,2018,8,30,LAX Hastings,33.95507,-118.43049,8/30/2018
7,8,1,2018,9,5,LAX Hastings,33.95507,-118.43049,9/5/2018
19,20,1,2018,9,11,LAX Hastings,33.95507,-118.43049,9/11/2018
15,16,1,2018,9,29,LAX Hastings,33.95507,-118.43049,9/29/2018
13,14,1,2018,10,5,LAX Hastings,33.95507,-118.43049,10/5/2018
14,15,1,2018,10,11,LAX Hastings,33.95507,-118.43049,10/11/2018
25,27,1,2018,10,17,LAX Hastings,33.95507,-118.43049,10/17/2018
42,45,1,2018,10,29,LAX Hastings,33.95507,-118.43049,10/29/2018
29,31,1,2018,11,4,LAX Hastings,33.95507,-118.43049,11/4/2018
30,32,1,2018,11,10,LAX Hastings,33.95507,-118.43049,11/10/2018
29,31,1,2018,11,16,LAX Hastings,33.95507,-118.43049,11/16/2018
9,10,1,2018,11,22,LAX Hastings,33.95507,-118.43049,11/22/2018
18,19,1,2018,11,28,LAX Hastings,33.95507,-118.43049,11/28/2018
17,18,1,2018,12,4,LAX Hastings,33.95507,-118.43049,12/4/2018
14,15,1,2018,12,10,LAX Hastings,33.95507,-118.43049,12/10/2018
19,21,1,2018,12,16,LAX Hastings,33.95507,-118.43049,12/16/2018
27,29,1,2018,12,22,LAX Hastings,33.95507,-118.43049,12/22/2018
8,9,1,2018,12,28,LAX Hastings,33.95507,-118.43049,12/28/2018
34,37,1,2020,1,4,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
34,37,1,2020,1,4,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
34,37,1,2020,1,4,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
34,37,1,2020,1,4,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
25,27,1,2020,1,10,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
25,27,1,2020,1,10,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
25,27,1,2020,1,10,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
25,27,1,2020,1,10,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
28,30,1,2020,2,21,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
28,30,1,2020,2,21,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
28,30,1,2020,2,21,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
28,30,1,2020,2,21,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
29,31,1,2020,2,27,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
29,31,1,2020,2,27,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
29,31,1,2020,2,27,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
29,31,1,2020,2,27,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
31,33,1,2020,3,4,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
31,33,1,2020,3,4,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
31,33,1,2020,3,4,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
31,33,1,2020,3,4,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
7,8,1,2020,3,10,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
7,8,1,2020,3,10,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
7,8,1,2020,3,10,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
7,8,1,2020,3,10,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
16,17,1,2020,3,16,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
16,17,1,2020,3,16,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
16,17,1,2020,3,16,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
16,17,1,2020,3,16,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
6,7,1,2020,3,22,Los Angeles-North Main Street,34.06659,-118.22688,3/22/2020
19,21,1,2020,7,2,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
19,21,1,2020,7,2,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
19,21,1,2020,7,2,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
19,21,1,2020,7,2,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
31,34,1,2020,7,8,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
31,34,1,2020,7,8,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
31,34,1,2020,7,8,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
31,34,1,2020,7,8,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
25,27,1,2020,7,14,Los Angeles-North Main Street,34.06659,-118.22688,7/14/2020
25,27,1,2020,7,14,Los Angeles-North Main Street,34.06659,-118.22688,7/14/2020
18,19,1,2020,7,20,Los Angeles-North Main Street,34.06659,-118.22688,7/20/2020
18,19,1,2020,7,20,Los Angeles-North Main Street,34.06659,-118.22688,7/20/2020
16,17,1,2020,7,26,Los Angeles-North Main Street,34.06659,-118.22688,7/26/2020
16,17,1,2020,7,26,Los Angeles-North Main Street,34.06659,-118.22688,7/26/2020
31,34,1,2020,8,1,Los Angeles-North Main Street,34.06659,-118.22688,8/1/2020
31,34,1,2020,8,1,Los Angeles-North Main Street,34.06659,-118.22688,8/1/2020
21,23,1,2020,8,7,Los Angeles-North Main Street,34.06659,-118.22688,8/7/2020
21,23,1,2020,8,7,Los Angeles-North Main Street,34.06659,-118.22688,8/7/2020
30,32,1,2020,8,15,Los Angeles-North Main Street,34.06659,-118.22688,8/15/2020
30,32,1,2020,8,15,Los Angeles-North Main Street,34.06659,-118.22688,8/15/2020
30,32,1,2020,8,19,Los Angeles-North Main Street,34.06659,-118.22688,8/19/2020
30,32,1,2020,8,19,Los Angeles-North Main Street,34.06659,-118.22688,8/19/2020
20,22,1,2020,8,25,Los Angeles-North Main Street,34.06659,-118.22688,8/25/2020
20,22,1,2020,8,25,Los Angeles-North Main Street,34.06659,-118.22688,8/25/2020
14,15,1,2020,8,31,Los Angeles-North Main Street,34.06659,-118.22688,8/31/2020
14,15,1,2020,8,31,Los Angeles-North Main Street,34.06659,-118.22688,8/31/2020
31,33,1,2020,9,6,Los Angeles-North Main Street,34.06659,-118.22688,9/6/2020
31,33,1,2020,9,6,Los Angeles-North Main Street,34.06659,-118.22688,9/6/2020
65,83,1,2020,9,12,Los Angeles-North Main Street,34.06659,-118.22688,9/12/2020
65,83,1,2020,9,12,Los Angeles-North Main Street,34.06659,-118.22688,9/12/2020
49,53,1,2020,9,18,Los Angeles-North Main Street,34.06659,-118.22688,9/18/2020
49,53,1,2020,9,18,Los Angeles-North Main Street,34.06659,-118.22688,9/18/2020
34,37,1,2020,9,24,Los Angeles-North Main Street,34.06659,-118.22688,9/24/2020
34,37,1,2020,9,24,Los Angeles-North Main Street,34.06659,-118.22688,9/24/2020
40,43,1,2020,9,30,Los Angeles-North Main Street,34.06659,-118.22688,9/30/2020
40,43,1,2020,9,30,Los Angeles-North Main Street,34.06659,-118.22688,9/30/2020
50,54,1,2020,10,6,Los Angeles-North Main Street,34.06659,-118.22688,10/6/2020
50,54,1,2020,10,6,Los Angeles-North Main Street,34.06659,-118.22688,10/6/2020
30,32,1,2020,10,12,Los Angeles-North Main Street,34.06659,-118.22688,10/12/2020
30,32,1,2020,10,12,Los Angeles-North Main Street,34.06659,-118.22688,10/12/2020
34,37,1,2020,10,18,Los Angeles-North Main Street,34.06659,-118.22688,10/18/2020
34,37,1,2020,10,18,Los Angeles-North Main Street,34.06659,-118.22688,10/18/2020
50,54,1,2020,10,28,Los Angeles-North Main Street,34.06659,-118.22688,10/28/2020
50,54,1,2020,10,28,Los Angeles-North Main Street,34.06659,-118.22688,10/28/2020
44,47,1,2020,10,30,Los Angeles-North Main Street,34.06659,-118.22688,10/30/2020
44,47,1,2020,10,30,Los Angeles-North Main Street,34.06659,-118.22688,10/30/2020
40,43,1,2020,11,5,Los Angeles-North Main Street,34.06659,-118.22688,11/5/2020
29,31,1,2020,11,11,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
29,31,1,2020,11,11,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
29,31,1,2020,11,11,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
29,31,1,2020,11,11,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
38,41,1,2020,11,17,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
38,41,1,2020,11,17,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
38,41,1,2020,11,17,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
38,41,1,2020,11,17,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
38,41,1,2020,11,23,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
38,41,1,2020,11,23,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
38,41,1,2020,11,23,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
38,41,1,2020,11,23,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
24,26,1,2020,11,29,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
24,26,1,2020,11,29,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
24,26,1,2020,11,29,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
24,26,1,2020,11,29,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
39,42,1,2020,12,5,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
39,42,1,2020,12,5,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
39,42,1,2020,12,5,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
39,42,1,2020,12,5,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
32,35,1,2020,12,11,Los Angeles-North Main Street,34.06659,-118.22688,12/11/2020
32,35,1,2020,12,11,Los Angeles-North Main Street,34.06659,-118.22688,12/11/2020
30,32,1,2020,12,17,Los Angeles-North Main Street,34.06659,-118.22688,12/17/2020
30,32,1,2020,12,17,Los Angeles-North Main Street,34.06659,-118.22688,12/17/2020
44,48,1,2020,12,23,Los Angeles-North Main Street,34.06659,-118.22688,12/23/2020
44,48,1,2020,12,23,Los Angeles-North Main Street,34.06659,-118.22688,12/23/2020
14,15,1,2020,12,29,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
14,15,1,2020,12,29,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
14,15,1,2020,12,29,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
14,15,1,2020,12,29,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
24,26,1,2020,1,4,LAX Hastings,33.95507,-118.43049,1/4/2020
13,14,1,2020,1,10,LAX Hastings,33.95507,-118.43049,1/10/2020
25,27,1,2020,1,16,LAX Hastings,33.95507,-118.43049,1/16/2020
18,19,1,2020,1,22,LAX Hastings,33.95507,-118.43049,1/22/2020
14,15,1,2020,1,28,LAX Hastings,33.95507,-118.43049,1/28/2020
17,18,1,2020,2,3,LAX Hastings,33.95507,-118.43049,2/3/2020
13,14,1,2020,2,9,LAX Hastings,33.95507,-118.43049,2/9/2020
26,28,1,2020,2,15,LAX Hastings,33.95507,-118.43049,2/15/2020
22,24,1,2020,2,21,LAX Hastings,33.95507,-118.43049,2/21/2020
19,21,1,2020,2,27,LAX Hastings,33.95507,-118.43049,2/27/2020
24,26,1,2020,3,4,LAX Hastings,33.95507,-118.43049,3/4/2020
39,42,1,2020,7,2,LAX Hastings,33.95507,-118.43049,7/2/2020
19,20,1,2020,7,8,LAX Hastings,33.95507,-118.43049,7/8/2020
15,16,1,2020,7,14,LAX Hastings,33.95507,-118.43049,7/14/2020
10,11,1,2020,7,20,LAX Hastings,33.95507,-118.43049,7/20/2020
10,11,1,2020,7,26,LAX Hastings,33.95507,-118.43049,7/26/2020
18,19,1,2020,8,1,LAX Hastings,33.95507,-118.43049,8/1/2020
13,14,1,2020,8,7,LAX Hastings,33.95507,-118.43049,8/7/2020
19,20,1,2020,8,19,LAX Hastings,33.95507,-118.43049,8/19/2020
23,25,1,2020,8,27,LAX Hastings,33.95507,-118.43049,8/27/2020
6,6,1,2020,8,31,LAX Hastings,33.95507,-118.43049,8/31/2020
40,43,1,2020,9,6,LAX Hastings,33.95507,-118.43049,9/6/2020
51,55,1,2020,9,12,LAX Hastings,33.95507,-118.43049,9/12/2020
35,38,1,2020,9,18,LAX Hastings,33.95507,-118.43049,9/18/2020
11,12,1,2020,9,24,LAX Hastings,33.95507,-118.43049,9/24/2020
31,33,1,2020,9,30,LAX Hastings,33.95507,-118.43049,9/30/2020
28,30,1,2020,10,6,LAX Hastings,33.95507,-118.43049,10/6/2020
19,21,1,2020,10,12,LAX Hastings,33.95507,-118.43049,10/12/2020
23,25,1,2020,10,18,LAX Hastings,33.95507,-118.43049,10/18/2020
13,14,1,2020,10,24,LAX Hastings,33.95507,-118.43049,10/24/2020
38,41,1,2020,10,30,LAX Hastings,33.95507,-118.43049,10/30/2020
21,23,1,2020,11,11,LAX Hastings,33.95507,-118.43049,11/11/2020
16,17,1,2020,11,17,LAX Hastings,33.95507,-118.43049,11/17/2020
25,27,1,2020,12,5,LAX Hastings,33.95507,-118.43049,12/5/2020
24,26,1,2020,12,11,LAX Hastings,33.95507,-118.43049,12/11/2020
25,27,1,2020,12,17,LAX Hastings,33.95507,-118.43049,12/17/2020
36,39,1,2020,12,23,LAX Hastings,33.95507,-118.43049,12/23/2020
7,8,1,2020,12,29,LAX Hastings,33.95507,-118.43049,12/29/2020
